53	64		0		0.
33	65		0		0.
34	65		0		0.
35	65		0		0.
36	65		0		0.
37	65		0		0.
38	65		0		0.
39	65		0		0.
40	65		0		0.
41	65		0		0.
42	65		0		0.
43	65		0		0.
44	65		0		0.
45	65		0		0.
46	65		0		0.
47	65		0		0.
48	65		0		0.
49	65		0		0.
50	65		0		0.
51	65		0		0.
52	65		0		0.
53	65		0		0.
45	16		0		0.
46	16		0		0.
47	16		0		0.
48	16		0		0.
49	16		0		0.
50	16		0		0.
51	16		0		0.
52	16		0		0.
53	16		0		0.
54	16		0		0.
55	16		0		0.
56	16		0		0.
57	16		0		0.
58	16		0		0.
59	16		0		0.
60	16		0		0.
61	16		0		0.
62	16		0		0.
63	16		0		0.
64	16		0		0.
65	16		0		0.
66	16		0		0.
67	16		0		0.
68	16		0		0.
69	16		0		0.
70	16		0		0.
71	16		0		0.
72	16		0		0.
73	16		0		0.
74	16		0		0.
75	16		0		0.
42	17		0		0.
43	17		0		0.
44	17		0		0.
45	17		0		0.
46	17		0		0.
47	17		0		0.
48	17		0		0.
49	17		0		0.
50	17		0		0.
51	17		0		0.
52	17		0		0.
53	17		0		0.
54	17		0		0.
55	17		0		0.
56	17		0		0.
57	17		0		0.
58	17		0		0.
59	17		0		0.
60	17		0		0.
61	17		0		0.
62	17		0		0.
63	17		0		0.
64	17		0		0.
65	17		0		0.
66	17		0		0.
67	17		0		0.
68	17		0		0.
69	17		0		0.
70	17		0		0.
71	17		0		0.
72	17		0		0.
73	17		0		0.
74	17		0		0.
75	17		0		0.
76	17		0		0.
77	17		0		0.
78	17		0		0.
79	17		0		0.
80	17		0		0.
81	17		0		0.
82	17		0		0.
83	17		0		0.
84	17		0		0.
79	47		0		0.
80	47		0		0.
81	47		0		0.
82	47		0		0.
83	47		0		0.
84	47		0		0.
85	47		0		0.
86	47		0		0.
87	47		0		0.
78	48		0		0.
79	48		0		0.
80	48		0		0.
81	48		0		0.
82	48		0		0.
83	48		0		0.
84	48		0		0.
85	48		0		0.
86	48		0		0.
87	48		0		0.
88	48		0		0.
89	48		0		0.
90	48		0		0.
91	48		0		0.
92	48		0		0.
93	48		0		0.
94	48		0		0.
95	48		0		0.
96	48		0		0.
97	48		0		0.
98	48		0		0.
99	48		0		0.
100	48		0		0.
101	48		0		0.
102	48		0		0.
103	48		0		0.
104	48		0		0.
105	48		0		0.
106	48		0		0.
107	48		0		0.
108	48		0		0.
109	48		0		0.
110	48		0		0.
78	49		0		0.
79	49		0		0.
80	49		0		0.
81	49		0		0.
82	49		0		0.
83	49		0		0.
84	49		0		0.
85	49		0		0.
86	49		0		0.
87	49		0		0.
88	49		0		0.
89	49		0		0.
90	49		0		0.
91	49		0		0.
92	49		0		0.
93	49		0		0.
94	49		0		0.
95	49		0		0.
96	49		0		0.
97	49		0		0.
98	49		0		0.
99	49		0		0.
100	49		0		0.
101	49		0		0.
102	49		0		0.
103	49		0		0.
104	49		0		0.
105	49		0		0.
106	49		0		0.
107	49		0		0.
108	49		0		0.
109	49		0		0.
110	49		0		0.
